PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,ROUTE,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,FATALS,DRUNK_DR
2,127,0,1,10,2015,5,18,35,1,I-95,,29.08238056,-81.01673056,1,1
1,111,1080,27,9,2015,1,2,51,9,DELAWARE AVE,,27.44350278,-80.34150278,1,0
3,1,0,28,9,2015,2,20,44,1,I-75,,29.51237222,-82.30203333,1,1
3,71,457,3,10,2015,7,4,2,9,COUNTRY CLUB BLVD,,26.62336944,-81.95640833,1,1
2,99,0,12,9,2015,7,23,36,9,HAVERHILL RD,,26.55611389,-80.12285278,1,0
2,95,2360,23,8,2015,1,22,32,9,12000 BLK HEINTZELMAN RD,,28.39951111,-81.29664722,2,0
1,86,0,26,9,2015,7,3,39,9,SW 344TH ST,,25.45105,-80.45522778,1,0
1,86,0,29,9,2015,3,6,58,9,CARD SOUND RD,,25.49359444,-80.4776,1,0
1,99,0,31,7,2015,6,14,33,3,SR-804,,26.52787778,-80.18536389,1,0
1,115,0,29,8,2015,7,21,36,3,SR-758,,27.2988,-82.49756944,1,0
2,115,0,13,9,2015,1,9,47,9,US-41,,27.05203889,-82.40093056,1,0
2,99,290,15,9,2015,3,13,57,3,SR-800,NE 40 ST,26.38613056,-80.07640833,1,0
3,95,0,23,9,2015,4,8,23,9,SR-520,SR-528,28.4525,-80.97916944,1,0
2,119,0,23,9,2015,4,13,20,9,CR-229,,28.89191944,-82.08691667,1,0
1,99,2431,24,9,2015,5,6,40,1,I-95,,26.88308889,-80.12706111,1,1
3,11,0,25,9,2015,6,23,30,1,I-75,,25.96471389,-80.35233889,1,1
3,85,0,26,9,2015,7,21,41,1,I-95,,27.13472222,-80.35910833,2,1
2,75,0,30,9,2015,4,6,42,9,US-27,,29.47523056,-82.78076111,1,0
1,21,0,3,10,2015,7,11,28,2,US-41,,26.28106111,-81.80168056,1,0
1,21,0,5,10,2015,2,15,48,1,I-75,,26.15458056,-81.33872778,1,0
1,57,0,5,10,2015,2,22,15,9,ORIENT RD,,27.97512778,-82.37303056,1,0
1,99,820,5,10,2015,2,19,28,9,SR-809,JEFFERSON RD,26.455375,-80.12245556,1,0
1,31,0,7,10,2015,4,19,48,9,US-1,,30.372025,-81.72495278,1,0
2,57,2950,3,8,2015,2,2,12,3,SR-60,HOWARD AVE N,27.94475833,-82.48295833,1,1
1,95,0,6,9,2015,1,6,0,3,SR-434,,28.61117778,-81.20751389,1,0
1,57,2950,9,9,2015,4,20,30,3,SR-582,50TH ST,28.05434167,-82.401775,1,0
1,91,1950,5,9,2015,7,21,14,6,HOLLYWOOD BLVD,,30.41333333,-86.64814722,1,0
3,3,0,18,9,2015,6,1,10,1,I-10,,30.26551944,-82.098,1,1
1,71,0,2,10,2015,6,20,15,2,US-41,COMMONS WAY,26.43126111,-81.81056944,1,0
1,23,0,3,10,2015,7,1,10,9,CR-246,,30.31577222,-82.68911111,1,1
3,21,0,3,10,2015,7,20,53,2,US-41,COURTHOUSE SHADOWS,26.12486111,-81.76409167,1,0
1,1,0,4,10,2015,1,2,48,4,CR-1469,,29.73843056,-82.10446944,1,1
1,57,0,6,10,2015,3,9,56,2,US-301,,27.95607222,-82.35583333,1,1
2,9,2424,3,10,2015,7,22,40,9,DE GROODT RD SW,HANFORD RD SW,27.94648056,-80.6765,1,0
1,101,0,6,10,2015,3,20,11,3,SR-589,,28.32151389,-82.55333333,1,0
3,9,0,7,10,2015,4,6,45,2,US-1,HUNTINGTON AVE,28.76258889,-80.876475,1,0
2,95,2360,8,10,2015,5,12,13,3,SR-436,,28.52201667,-81.310275,1,0
4,35,0,6,9,2015,1,10,15,3,SR-11,CR-304,29.34331111,-81.31096111,1,0
2,105,0,24,9,2015,5,1,44,9,FLAMINGO DR,,27.89731944,-81.82574444,1,0
1,11,2570,5,10,2015,2,22,8,9,NW 6TH AVE,HAMMONDVILLE RD,26.23407222,-80.13037222,1,0
1,31,1510,7,10,2015,4,19,30,9,US-90,,30.28785833,-81.44498611,1,0
4,75,0,9,10,2015,6,14,40,9,SR-24,,29.27646944,-82.85918056,1,0
2,31,1510,10,10,2015,7,22,40,9,COLLINS RD,,30.20381944,-81.77538333,1,0
2,127,2375,30,9,2015,4,15,17,2,US-1,ROSEWOOD AVE,29.28931111,-81.06646111,1,0
2,35,2439,7,10,2015,4,8,7,9,WHIPPOORWILL DR,WHITE STAR DR,29.52141667,-81.22823889,1,0
2,91,0,9,10,2015,6,21,40,2,US-90,,30.70406111,-86.77883889,1,1
3,105,0,25,9,2015,6,10,58,3,SR-60,,27.86586111,-81.38257222,2,0
1,111,1080,5,10,2015,2,6,34,2,US-1,,27.40225833,-80.32581944,1,0
1,53,0,27,9,2015,1,2,57,1,I-75,,28.50876111,-82.24265,1,1
2,9,0,10,10,2015,7,0,26,3,SR-407,,28.50236944,-80.83843889,1,1
1,103,0,15,10,2015,5,0,0,1,I-275,,27.86995,-82.64695,1,0
3,11,771,14,8,2015,6,17,39,1,I-595,,26.08353056,-80.20335,1,1
2,73,0,10,8,2015,2,17,2,2,US-27,IDLEWILD DR,30.42809167,-84.21648333,1,0
1,86,670,4,9,2015,6,4,10,9,OLD CUTLER RD,,25.68234444,-80.27294167,1,0
2,57,0,25,9,2015,6,21,20,1,I-75,,27.96121944,-82.32643056,1,0
2,95,0,30,9,2015,4,18,30,3,SR-423,KINGSWOOD DR,28.60590556,-81.39884722,1,0
1,83,0,30,9,2015,4,1,45,9,SE 180TH AVE RD,,29.09851111,-81.8578,1,1
2,31,1510,30,9,2015,4,6,40,9,US-90,,30.28728333,-81.50192778,1,0
1,85,0,4,10,2015,1,19,35,9,CR-609,,27.16895278,-80.48171111,1,0
1,86,0,4,10,2015,1,20,16,3,SR-817,160TH ST,25.92018056,-80.24438889,1,0
4,21,0,3,10,2015,7,3,46,1,I-75,,26.15365,-81.44193056,1,1
4,51,0,1,10,2015,5,17,30,4,CR-80A,LILIAN ST,26.74685,-81.44889722,1,0
4,57,0,8,10,2015,5,19,33,3,SR-60,,27.93741111,-82.15295278,1,1
2,31,1510,9,10,2015,6,17,36,9,I-295,,30.18769167,-81.64354722,1,1
4,103,2730,9,10,2015,6,14,43,9,22ND AVE N,25TH ST N,27.79191389,-82.66833333,1,0
1,105,1690,10,10,2015,7,23,40,9,CLEVELAND HIEGHTS BLVD,GLENDALE ST,28.00762778,-81.9488,1,0
1,95,2360,11,10,2015,1,14,42,9,8800 HEINTZELMAN BLVD,WETHERBEE RD,28.39730833,-81.30457222,1,0
2,31,1510,26,2,2015,5,21,0,4,CR-115,,30.27387222,-81.84874167,1,0
3,99,0,23,5,2015,7,4,0,9,US-27,,26.66408056,-80.71611944,3,0
1,105,0,2,8,2015,1,5,46,2,US-92,,28.05633333,-81.82264167,1,0
3,105,0,7,9,2015,2,14,22,9,HWY 540 W,CAMELLIA DR,27.99667778,-81.755575,1,0
1,31,1510,14,10,2015,4,6,53,9,PHILLIPS HWY,,30.2498,-81.5845,1,0
1,81,0,9,10,2015,6,22,20,2,US-301,BUCKEYE RD,27.63050556,-82.39947778,1,1
3,57,0,13,8,2015,5,5,55,9,TURNER RD,,28.07954444,-82.54183056,2,1
1,11,663,11,9,2015,6,1,15,9,SW 90TH WAY,SW 52ND CT,26.05391667,-80.27111389,1,1
2,95,0,17,8,2015,2,0,49,3,SR-536,SR-535,28.35745833,-81.49696111,1,0
2,103,0,23,8,2015,1,19,40,2,US-19,,27.72373056,-82.67725,1,0
1,103,1770,4,8,2015,3,21,1,9,CLEARWATER LARGO RD,,27.91240278,-82.79661111,1,0
1,69,0,20,9,2015,1,17,7,4,CR-42,,28.964125,-81.64553333,1,1
1,11,2570,4,9,2015,6,22,42,9,FEDERAL HWY,10TH ST,26.24088611,-80.11676667,1,0
1,86,0,27,9,2015,1,14,6,3,SR-112,,25.81227222,-80.23773611,1,0
3,105,0,3,9,2015,5,18,14,9,US-98,DUFF RD,28.13543333,-81.97373056,1,0
1,31,1510,29,9,2015,3,23,30,9,US-17,,30.45751111,-81.6358,1,0
2,99,330,1,10,2015,5,16,20,9,LAWRENCE RD,GATE WAY BLVD,26.54610278,-80.10636111,1,0
2,107,0,4,10,2015,1,3,20,9,BROWNS LANDING RD,,29.59718333,-81.63829167,1,1
1,81,0,9,10,2015,6,12,5,1,I-275,,27.58523333,-82.51920556,1,0
2,107,0,9,10,2015,6,10,10,3,SR-100,,29.57349722,-81.55205556,1,1
2,21,1465,10,10,2015,7,21,35,3,SR-29,,26.42009722,-81.43252778,1,0
2,81,0,10,10,2015,7,5,5,9,LAKEWOOD RANCH BLVD,,27.42355556,-82.42492778,2,1
2,7,0,3,10,2015,7,14,30,9,3742 SE 8TH AVE,SE 37TH ST,29.77211111,-82.05892222,1,0
1,55,0,10,10,2015,7,2,40,4,CR-17A,,27.52537778,-81.49175278,1,1
1,73,0,13,10,2015,3,7,30,3,SR-20,,30.38860278,-84.64049722,1,1
2,33,0,13,10,2015,3,10,35,9,US-90,BOULDER AVE,30.45911111,-87.30022222,1,0
2,31,1510,14,10,2015,4,15,0,9,I-95,,30.50966944,-81.63421944,1,0
1,97,0,14,10,2015,4,20,39,2,US-192,,28.14381944,-81.06495,1,0
8,71,0,14,10,2015,4,21,29,9,CR-884,,26.61734722,-81.66823611,1,1
1,5,0,5,10,2015,2,19,0,9,US-98,,30.18954167,-85.78798611,1,1
1,103,2740,7,10,2015,4,0,0,3,SR-699,,27.74429167,-82.75140833,1,0
1,127,1410,31,7,2015,6,16,57,9,RIDGEWOOD AVE,5TH ST,29.23430833,-81.035425,1,0
6,111,2601,19,8,2015,4,18,53,2,US-1,SE JENNINGS RD,27.27840833,-80.29250556,2,0
2,99,1560,20,8,2015,5,13,2,9,MILITARY TRAIL,W FREDERICK SMALL RD,26.89752222,-80.10316667,1,0
3,86,0,22,8,2015,7,15,48,9,SW 102ND AVE,SW 32ND ST,25.73976389,-80.35973056,1,0
3,31,1510,11,9,2015,6,17,42,9,MERRILL RD,,30.35209722,-81.57291111,1,0
2,31,1520,9,8,2015,1,0,10,9,4TH AVE,,30.29286667,-81.39193333,1,1
2,57,2950,14,8,2015,6,22,18,9,30TH ST,OSBORNE AVE,27.98875556,-82.42644722,1,0
5,57,0,15,8,2015,7,18,30,3,SR-60,,27.93763056,-82.26876944,1,0
1,101,2180,20,8,2015,5,23,12,9,US-19,CROSS BAYOU BLVD,28.24178333,-82.72759722,1,0
4,11,2916,21,8,2015,6,12,28,9,OAKLAND PARK BLVD,84TH AVE,26.16743611,-80.26209167,1,0
2,83,2270,22,8,2015,7,14,26,9,FT. KING ST,25TH AVE,29.18531944,-82.10315,1,0
2,127,825,22,8,2015,7,11,55,9,W FINLAND,GAINSBORO ST,28.91826111,-81.26524722,1,0
1,99,3147,25,8,2015,3,22,59,9,FOREST HILL BLVD,,26.650625,-80.20485833,1,0
2,95,2360,28,8,2015,6,15,37,9,SR-526,N HAMPTON AVE,28.54589722,-81.35606389,1,0
1,99,0,28,8,2015,6,18,10,9,LYONS RD,CORDOBA LN,26.40162222,-80.18655833,1,0
5,86,2010,30,8,2015,1,4,37,9,NW 11TH ST,NW 27TH AVE,25.78313333,-80.239525,1,0
4,31,1510,30,8,2015,1,0,3,3,SR-228,CHAFFEE RD,30.26750833,-81.84870278,1,1
1,107,0,30,8,2015,1,20,30,9,MASON ROAD,,29.71581111,-82.01276111,1,1
2,83,0,10,9,2015,5,5,55,9,35 ST,33 AVE,29.22296944,-82.0915,1,0
4,95,0,4,10,2015,1,10,59,9,HAAS RD,PLYMOUTH SORRENTO RD,28.7714,-81.55983889,2,0
1,5,2450,7,10,2015,4,22,41,9,US-98,,30.18074722,-85.71336389,1,0
3,86,1030,7,10,2015,4,16,5,2,US-1,336 ST,25.45263056,-80.47509167,1,0
1,73,2940,8,10,2015,5,10,9,6,JIM LEE RD,,30.40176667,-84.26381944,1,0
2,57,2950,12,10,2015,2,21,17,2,US-92,CLARK AVE S,27.89366944,-82.512225,1,0
3,5,2450,13,10,2015,3,9,48,9,SR-389,,30.16293056,-85.62512222,1,0
7,129,0,14,10,2015,4,17,45,2,US-319,,30.10998889,-84.3817,1,0
2,1,0,15,10,2015,5,16,45,2,US-301,SE 69TH AVE,29.59063333,-82.08468056,1,0
1,97,0,15,10,2015,5,5,30,2,US-192,,28.1321,-81.01283056,1,1
4,103,2730,15,10,2015,5,23,45,3,SR-693,9TH AVE,27.78091944,-82.72846111,1,1
1,86,0,16,10,2015,6,4,15,3,SR-994,,25.58056944,-80.43353056,1,0
1,86,0,16,10,2015,6,20,45,3,SR-860,,25.94161944,-80.18659722,1,0
7,95,0,16,10,2015,6,20,21,9,CR-15,,28.35603889,-81.24010833,1,0
2,97,0,16,10,2015,6,22,9,2,US-192,,28.31043889,-81.46581111,1,0
9,117,30,16,10,2015,6,9,48,9,SR-434,SR-436,28.66572778,-81.41907778,2,0
1,117,0,16,10,2015,6,19,20,9,PALM SPRINGS,,28.68184722,-81.37379722,1,0
1,117,2770,16,10,2015,6,1,53,2,US-17,2613 FRENCH AVE,28.81171111,-81.27317778,1,0
4,5,0,17,10,2015,7,16,33,9,US-231,,30.41035,-85.43107222,2,0
2,9,2424,17,10,2015,7,21,36,9,NE PALM BAY RD,,28.03525278,-80.62311389,1,0
2,97,1565,17,10,2015,7,9,31,3,SR-91,,27.87031944,-81.018,1,0
5,1,0,18,10,2015,1,12,30,2,US-25,,29.78998889,-82.60821944,1,0
2,11,672,18,10,2015,1,21,2,9,WILES RD,,26.28703611,-80.24829722,1,1
1,86,2010,18,10,2015,1,3,27,9,NW 2ND AVE,,25.84287222,-80.20081111,1,0
2,81,0,18,10,2015,1,19,20,3,SR-70,,27.44126111,-82.4592,1,0
1,63,0,20,10,2015,3,19,55,2,US-231,,30.99766389,-85.40745833,1,0
3,83,0,20,10,2015,3,15,15,9,160TH AVE RD,,29.44812778,-81.91281944,2,0
2,57,2950,21,10,2015,4,2,0,9,W SHORE BLVD S,,27.92329167,-82.52395833,1,1
2,57,0,21,10,2015,4,6,28,9,GIBSONTON DR,I-75 RAMP,27.85042778,-82.34910556,1,0
2,86,2230,22,10,2015,5,17,3,3,SR-826,NE 7TH AVE,25.92872222,-80.18629722,1,0
1,31,1510,23,10,2015,6,6,11,9,CHAFFEE RD N,SR-10,30.31415278,-81.84853889,1,0
1,117,480,23,10,2015,6,0,28,3,SR-436,,28.65758611,-81.33625,1,0
1,31,1510,24,10,2015,7,1,30,9,LANCASHIRE DR,,30.41906111,-81.76751944,1,1
2,95,0,24,10,2015,7,5,55,9,POWERS DR,,28.55795278,-81.46763889,1,0
1,31,1510,25,10,2015,1,19,10,9,MONCRIEF RD,,30.38476667,-81.70948611,1,0
7,11,3193,11,6,2015,5,15,40,3,SR-84,INDIAN TR,26.13496667,-80.40065278,1,0
1,11,0,13,1,2015,3,0,42,3,SR-838,,26.13629444,-80.18082778,1,0
11,11,790,23,8,2015,1,17,25,9,SE 10TH ST,,26.30493889,-80.09989444,1,0
2,127,780,5,9,2015,7,1,9,9,MIDWAY AVE,,29.17565,-81.07766389,1,1
4,29,0,10,9,2015,5,17,20,2,US-19,,29.61008611,-83.08483333,2,1
1,83,0,13,9,2015,1,13,30,9,CR-25,,29.04406111,-81.97786111,1,0
1,71,0,24,9,2015,5,20,40,9,SR-78,SR-739,26.68208056,-81.88351944,1,0
1,11,0,28,9,2015,2,5,0,9,I-75,,26.119925,-80.33665278,1,0
2,5,0,3,10,2015,7,5,55,9,SR-77,,30.39576111,-85.68932222,1,0
2,59,0,4,10,2015,1,1,50,9,CR-173,,30.80938056,-85.66123889,2,0
1,101,0,5,10,2015,2,10,35,2,US-98,,28.28953889,-82.12993889,1,0
2,99,2431,6,10,2015,3,13,27,3,SR-786,FAIRWAY DR,26.83904167,-80.13193889,1,0
2,105,0,9,10,2015,6,7,0,9,SR-60,W LAKE WALESRD S,27.90011111,-81.64913056,1,0
1,99,0,11,10,2015,1,2,46,2,US-1,2ND AVE,26.61784167,-80.05728056,1,0
4,86,2020,13,10,2015,3,2,32,3,SR-A1A,11TH ST,25.78181944,-80.131425,1,0
1,19,0,15,10,2015,5,22,15,3,SR-16,CR-225,29.98112778,-82.01330556,1,0
2,109,0,15,10,2015,5,22,50,1,I-95,,29.9987,-81.46928056,1,0
2,31,1510,16,10,2015,6,20,22,9,SR-10,INDIAN SPRINGS DR,30.31945,-81.47001667,1,0
2,33,0,18,10,2015,1,20,26,9,SR-173,BELLVIEW AVE,30.46891667,-87.32400556,1,0
4,57,0,20,10,2015,3,14,21,2,US-301,,28.09521111,-82.2584,1,0
3,83,0,20,10,2015,3,14,25,9,CR-25,SE 115TH AVE,29.03935278,-81.962475,1,0
3,119,0,20,10,2015,3,15,40,9,ODELL CIRCLE,AMBROSIA PLACE,28.87918611,-81.96116111,1,0
1,71,457,21,10,2015,4,13,59,9,CR-867A,,26.60381389,-81.94055,1,0
1,86,0,23,10,2015,6,20,16,3,SR-836,,25.78383056,-80.23473056,1,0
2,53,0,23,10,2015,6,0,10,3,SR-50,,28.51163056,-82.10786944,1,0
4,67,0,23,10,2015,6,7,55,9,CR-400,,30.06368889,-83.16316944,1,0
3,109,0,23,10,2015,6,4,15,3,SR-A1A,,30.11188611,-81.34456944,1,1
1,31,1510,29,10,2015,5,19,35,9,W UNIVERSITY BLVD,,30.26353611,-81.62271667,1,0
6,95,2360,25,10,2015,1,21,7,3,SR-91,,28.46748056,-81.43946111,1,1
3,57,2980,27,10,2015,3,18,20,9,RENALD BLVD,,28.02256667,-82.37130278,1,1
1,31,1510,28,10,2015,4,8,0,9,BRANANFIELD RD,,30.19852778,-81.83851944,1,0
3,31,1510,29,10,2015,5,18,45,9,MARLO ST,30TH ST,30.36209722,-81.70507778,1,0
1,57,0,20,10,2015,3,3,20,2,US-301,I-75,27.89383056,-82.33773056,1,1
6,91,0,22,10,2015,5,20,0,3,SR-293,COMMONS DR,30.39116111,-86.42686111,1,0
3,83,0,24,10,2015,7,19,0,1,I-75,,29.15031111,-82.18491944,1,0
1,93,2300,25,10,2015,1,22,40,2,US-98,SW 9TH AVE,27.24373889,-80.83912222,1,0
1,85,1405,30,1,2015,6,17,20,9,DIXIE HWY,LARES AVE,27.06733056,-80.13556667,1,0
1,86,1440,21,2,2015,7,22,17,9,MOWRY DR,,25.46983611,-80.48159167,1,0
3,51,0,9,3,2015,2,0,9,6,DATIL ST,,26.75437222,-80.93851389,1,1
1,113,2070,11,6,2015,5,3,24,9,SR-89,,30.63497778,-87.05572222,1,0
1,11,1927,22,7,2015,4,18,21,9,54TH AVE,,26.26819167,-80.19926944,1,0
1,101,0,30,7,2015,5,23,3,2,US-19,,28.32066111,-82.69914722,1,0
4,97,0,25,8,2015,3,5,41,2,US-192,,28.33286389,-81.50366389,1,0
2,11,1050,29,8,2015,7,1,26,9,NW 13TH ST,,26.141875,-80.15443333,1,0
1,86,0,12,9,2015,7,0,18,3,SR-836,,25.780975,-80.32296389,1,0
3,11,2916,25,9,2015,6,20,4,9,PINE ISLAND RD,,26.15084722,-80.26779722,1,0
1,103,2530,28,9,2015,2,15,55,3,SR-694,53RD ST,27.83929722,-82.70610556,1,0
2,95,0,1,10,2015,5,2,10,3,SR-528,,28.45166111,-81.14680556,1,0
1,57,355,3,10,2015,7,20,28,3,SR-60,,27.93761111,-82.28550278,1,0
4,105,1270,3,10,2015,7,12,12,2,US-27,SR-25,28.1577,-81.63772778,1,0
3,105,0,3,10,2015,7,7,30,9,COUNTY LINE RD,DRANE FIELD RD,27.99641111,-82.05578889,1,0
1,57,2950,6,10,2015,3,7,3,3,SR-580,,28.03341389,-82.46970833,1,0
1,57,0,8,10,2015,5,21,54,3,SR-583,SOCIETY PARK BLVD,28.01073889,-82.39343056,1,0
1,69,0,9,10,2015,6,2,1,3,SR-46,,28.80823889,-81.53318056,1,1
3,57,2950,11,10,2015,1,17,34,3,SR-573,PEARL AVE,27.88753889,-82.50631389,1,0
3,59,0,13,10,2015,3,12,10,9,BONIFAY GRITNEY RD,,30.80310556,-85.70547778,1,0
2,127,825,15,10,2015,5,0,39,9,HOWLAND BLVD,ELKCAM BLVD,28.92576944,-81.19113333,1,0
2,99,290,16,10,2015,6,14,16,9,NW 4TH AVE,NW 15TH VISTA,26.36394722,-80.09389722,1,0
2,87,1580,22,10,2015,5,9,23,2,US-1,,24.57216111,-81.75786111,1,0
9,57,2950,24,10,2015,7,12,48,3,SR-574,,27.98133611,-82.4922,1,0
2,95,2360,25,10,2015,1,1,37,1,I-4,,28.54854444,-81.38240833,1,0
2,121,0,25,10,2015,1,23,0,9,SR-8,,30.31356111,-82.93708889,2,1
5,87,1925,27,10,2015,3,20,55,2,US-1,SADOWSKI CSWY,24.73008056,-81.03188889,2,0
2,31,1510,27,10,2015,3,21,59,9,I-95,,30.48908056,-81.64199444,1,0
1,11,1781,29,10,2015,5,13,16,3,SR-816,,26.16489444,-80.20429444,1,0
2,23,0,30,10,2015,6,19,45,1,I-75,,30.05646944,-82.6238,1,0
1,11,0,31,10,2015,7,5,48,1,I-75,,26.14595,-80.49666944,1,0
2,121,0,1,11,2015,1,6,3,9,US-129,240TH ST,30.01405,-82.93770278,1,0
3,57,0,1,11,2015,1,1,18,1,I-75 RAMP,BIG BEND RD,27.79177778,-82.35951944,1,0
2,87,1568,1,11,2015,1,19,5,2,US-1,,25.12036944,-80.4171,1,0
1,33,0,2,11,2015,2,5,45,9,SR-97,,30.84658333,-87.43570556,1,0
2,86,0,23,10,2015,6,20,37,9,22ND AVE,179TH ST,25.93759444,-80.23719722,1,0
3,57,0,1,11,2015,1,1,30,9,FRONT ST,,27.94209722,-82.26390278,2,1
3,95,0,13,10,2015,3,17,3,3,SR-417,,28.48170278,-81.24077222,1,1
1,86,2023,14,10,2015,4,16,0,9,NW 37TH AVE,,25.91384444,-80.25846667,1,0
1,103,570,18,10,2015,1,20,3,3,SR-60,,27.97484722,-82.81825278,2,0
1,97,1590,14,10,2015,4,19,33,9,SIMPSON RD,,28.32466111,-81.33545556,1,0
1,57,0,19,10,2015,2,20,9,2,US-301,,27.86573056,-82.32653889,1,0
2,41,0,24,10,2015,7,23,55,2,US-129,,29.67641111,-82.85698056,1,1
1,39,0,24,10,2015,7,23,28,2,US-90,,30.53859722,-84.47773333,1,1
2,115,0,24,10,2015,7,8,13,4,CR-610,THE PARK BLVD,27.38831944,-82.47876111,1,0
1,83,0,25,10,2015,1,20,10,9,NE 30TH CT,,29.33898889,-82.09586944,1,1
1,105,0,28,10,2015,4,5,22,1,I-4,,28.25816667,-81.61595278,1,0
5,57,0,30,10,2015,6,16,42,1,I-75,,28.05991944,-82.35396389,1,0
3,103,0,30,10,2015,6,11,27,9,CR-464,,27.93850833,-82.745,1,0
2,33,0,30,10,2015,6,19,38,9,SR-750,RAWSON LN,30.48012222,-87.23465,1,0
1,131,0,2,11,2015,2,2,11,1,I-10,,30.69108333,-86.05675556,1,0
2,86,0,2,11,2015,2,4,30,3,SR-826,,25.74195,-80.31950278,2,1
2,57,0,2,11,2015,2,19,55,9,US-579,,28.01511389,-82.30248333,1,0
3,127,780,30,10,2015,6,19,4,3,SR-5A,MADISON AVE,29.21666111,-81.04641944,1,0
2,11,3193,1,11,2015,1,19,37,9,BONAVENTURE BLVD,,26.12409722,-80.37174444,2,0
6,11,3193,7,9,2015,2,20,35,9,SR-82,,26.09575,-80.36973889,3,1
2,71,0,7,10,2015,4,19,35,9,CR-884,ILLINOIS RD,26.60300833,-81.63483056,1,0
4,115,0,22,10,2015,5,7,52,9,I-75,,27.38538889,-82.44768056,1,0
1,63,0,14,10,2015,4,18,14,9,CR-167,,30.73839722,-85.28530556,1,0
2,105,1690,3,4,2015,6,19,39,9,CR-542-A,,28.05319444,-82.01884444,1,0
1,86,0,21,10,2015,4,18,43,9,NW 12TH DR,,25.48550833,-80.41967222,1,0
2,86,0,23,10,2015,6,20,7,3,SR-860,104TH ST,25.66983056,-80.4438,1,0
1,86,0,25,10,2015,1,18,58,3,SR-934,,25.84597222,-80.24586111,1,0
2,86,2023,26,10,2015,2,17,28,3,SR-860,,25.93996111,-80.27292778,1,0
1,86,0,28,10,2015,4,8,1,9,NW 203RD ST,,25.95768889,-80.278325,1,0
5,86,0,1,11,2015,1,3,42,9,NW 32ND AVE,NW 50TH ST,25.81996111,-80.24876389,1,0
5,57,0,4,11,2015,4,20,33,9,BLOOMINGDALE AVE,,27.89365278,-82.26463889,1,0
1,31,1510,5,11,2015,5,18,53,9,MONUMENT RD,,30.32451389,-81.54696111,1,0
2,11,2468,7,11,2015,7,12,53,3,SR-820,98TH AVE,26.00950833,-80.23163056,1,0
3,95,70,22,8,2015,7,10,37,9,CR-437A,HAWTHORNE AVE,28.66694167,-81.51776389,1,0
2,81,0,19,10,2015,2,6,45,3,SR-70,38TH AVE,27.46586111,-82.54663056,1,0
2,95,0,23,10,2015,6,16,5,2,US-441,39TH ST,28.50322222,-81.39686667,1,0
3,99,0,23,10,2015,6,19,57,3,SR-80,SOUTHEAST AVE,26.68221389,-80.66779722,1,0
1,69,0,28,10,2015,4,18,20,3,SR-40,,29.15385,-81.57219722,1,0
7,105,0,28,10,2015,4,14,25,9,ROCK RIDGE RD,JEH RD,28.244425,-81.97105,1,0
1,5,0,28,10,2015,4,21,13,9,ALF COLEMAN RD,,30.20076944,-85.81993889,1,0
2,11,1050,30,10,2015,6,5,50,1,I-595,,26.08186111,-80.16851944,1,0
1,49,0,30,10,2015,6,19,7,3,SR-66,,27.48835,-81.75560278,1,0
2,101,0,1,11,2015,1,7,2,2,US-41,SR-595,28.18488611,-82.46668056,1,1
3,79,0,3,11,2015,3,10,55,9,US-90,,30.47143056,-83.56741944,1,0
3,95,0,4,11,2015,4,22,56,3,SR-424,,28.60338333,-81.40677778,1,0
2,99,0,25,10,2015,1,0,39,3,SR-809,,26.61870833,-80.11343889,1,0
4,86,1340,4,11,2015,4,14,6,3,SR-953,E 43RD ST,25.8618,-80.26677222,2,0
3,119,0,6,11,2015,6,20,11,9,I-75,,28.61525833,-82.18986389,1,0
7,87,0,7,11,2015,7,5,53,2,US-1,,24.86011944,-80.7216,1,0
2,31,1510,8,11,2015,1,3,22,9,OLD MIDDLEBURG RD S,,30.1372,-81.5338,1,1
4,57,0,8,11,2015,1,13,54,9,BEARSS AVE W,ZAMBITO RD,28.084675,-82.50196111,1,0
1,57,0,8,11,2015,1,0,38,9,GORNTO LAKE RD,,27.93451111,-82.31957778,1,1
3,105,0,24,10,2015,7,3,27,9,SPIRIT LAKE RD,OLD BARTOW EAGLE LAKE RD,27.96691667,-81.78414444,3,0
1,86,0,29,10,2015,5,20,16,9,HAMMOCK BLVD,,25.66252778,-80.44003611,1,0
2,105,0,24,10,2015,7,14,55,9,LAKE RUBY DR,,27.97489167,-81.665825,1,1
3,9,3000,5,11,2015,5,17,45,2,US-1,JESS PARRISH COURT,28.62711667,-80.82377778,1,0
1,99,0,21,8,2015,6,18,25,9,HYPOLUXO RD,,26.57243611,-80.13679444,1,1
3,99,0,23,8,2015,1,16,46,5,MELALEUCA LANE,,26.60688611,-80.10393056,1,0
2,99,0,25,8,2015,3,6,12,9,HYPOLUXO RD,HAGEN RANCH RD,26.57239722,-80.15631944,1,1
1,95,0,30,10,2015,6,3,15,3,SR-551,,28.49891111,-81.28533889,1,1
5,21,0,31,10,2015,7,3,29,1,I-75,,26.15475,-81.63511111,2,0
3,63,0,2,11,2015,2,7,50,2,US-231,CR-162,30.88736111,-85.36773889,1,0
1,95,2360,2,11,2015,2,20,50,3,SR-441,,28.58675278,-81.41085,1,0
1,11,771,5,11,2015,5,15,55,1,I-595 RAMP,US-441,26.08903889,-80.20108056,1,0
